,attr1,attr2,attr3,gender,detail
105,256.65561424986834,255.69822878211122,413.49577500210313,male,male
106,206.91097484188737,231.9241028789473,372.3649781468535,male,male
107,236.31710718258304,266.88451396744665,442.7610296267183,male,male
108,302.32104108046053,276.16991240113157,424.450068898172,male,male
109,208.43090238331885,188.9331161529604,492.5964259985557,male,male
110,228.53620107170238,248.98424247331587,436.632034497135,male,male
111,221.1927097740668,218.76628375077885,377.27861737785037,male,male
112,244.8369768292389,209.74015853676534,380.5177896870753,male,male
113,230.1220149264832,211.52703632150502,470.22801362172737,male,male
114,193.95581197450642,256.6363365621527,460.32269012914514,male,male
115,232.7119710873928,242.4649934614092,409.99764944820487,male,male
116,202.04944991378702,230.2685999589929,363.8194411901902,male,male
117,232.61904453432044,259.63111338893873,510.19722477113487,male,male
118,293.9081017311998,273.4365314628691,456.8797620167928,male,male
119,265.7598459450018,298.6653879588648,426.2122765061284,male,male
120,282.8916419115492,263.8206186702171,409.8288286548504,male,male
121,298.5136705163802,293.7824157153485,497.48351244558,male,male
122,312.78209854823376,239.9747724129192,380.4122462966697,male,male
123,291.55010671319536,260.2645971011865,476.682373875398,male,male
124,286.2510872814167,310.10241115082675,415.31863508769516,male,male
125,226.06099817385936,234.81121842832889,289.3285399705788,male,male
126,258.2027209601864,200.91271362988064,294.2002256758913,male,male
127,274.07835338918755,211.2718026010756,292.5663539158857,male,male
128,298.2813898721436,206.86055089549725,398.6930176912186,male,male
129,269.72373998524967,202.74492051922743,447.63743180633764,male,male
130,348.01555627714407,281.14161327073816,433.5783005029042,male,male
131,336.57348132060326,265.94640979693105,420.28081117165937,male,male
132,367.38019118321586,227.5463750729685,409.60301703569087,male,male
133,406.9113475731371,247.24286021330227,504.0731593110151,male,male
134,405.8334391759726,233.9285785545156,558.6456574698714,male,male
135,397.3152600709762,249.09585755267292,344.45739077686244,male,male
136,344.8960696491507,266.7586525485785,255.8992522008464,male,male
137,288.3778985182788,285.0193603313527,335.9791380593241,male,male
138,219.3506397404976,293.2337221834089,310.20088182362264,male,male
139,202.4173308374688,336.13313439716165,355.7455419187492,male,male
140,253.19722487219101,273.2372104037717,496.5471374139891,male,male
141,307.3505665677556,263.87109271279843,351.44425506807687,male,male
142,310.12578253671103,294.837726416902,315.72173132692745,male,male
143,419.8756330838385,324.0482373677796,321.17227460559826,male,male
144,441.37230315068473,332.3552740136326,301.2132743286318,male,male
145,451.4645346967582,309.89446349681566,222.09396026249743,male,male
146,410.6760240233521,312.05396446298,212.94938013718698,male,male
147,397.69398101739387,251.6713762489508,327.58087641731083,male,male
148,366.2594952998628,335.60581774425776,250.40593426543413,male,male
149,297.78702107883345,365.4411709607764,274.62769351997207,male,male
150,294.17216890038367,324.06755805774463,280.26723099785863,male,male
151,351.7817075040811,344.95089296421264,312.48191274408543,male,male
152,361.7868903289531,379.4953903607469,434.93377687647484,male,male
153,349.61966221748764,338.5177970676356,423.7777253830761,male,male
154,323.81130630079025,418.43649053801596,402.173137129952,male,male
155,376.1420926457898,323.2307676152521,342.56555879624517,male,male
156,368.56187971762205,307.3301275104293,315.3321979095294,male,male
157,384.70463415264913,339.7719079973376,336.81105500185237,male,male
158,310.8138785633102,391.49869262104187,348.875421052826,male,male
159,294.2482486947676,354.992389382393,338.9673508534233,male,male
160,289.35380881815263,313.1239169716564,309.16115029201086,male,male
161,257.0879375621043,355.4571836196257,376.5626774943358,male,male
162,313.00647330645364,391.2916128784939,401.130598119557,male,male
163,336.0195290269738,308.33150003125314,328.131601203717,male,male
164,364.08666277608734,335.7678681088301,303.1548750681714,male,male
165,386.0987236929773,314.7842721482432,396.4498109422832,male,male
166,436.26229643593916,383.07164363944855,363.3219022988728,male,male
167,360.1945616265561,336.69141261013334,280.8810341561499,male,male
168,349.09829878556747,281.78602768597733,283.7080934203672,male,male
169,358.73233053299464,326.19798667796954,324.7526222083342,male,male
170,304.17400716709517,402.673079366362,447.8976395565305,male,male
171,334.19601797173715,330.1282104677077,383.1665704200588,male,male
172,363.7958192691494,286.8090658989363,365.28869754166334,male,male
173,442.0545810556975,365.88168699480207,324.52190923765784,male,male
174,450.74723078528297,259.13770120700195,380.3601455376396,male,male
175,490.2296031788835,288.56512694479375,411.5858289752986,male,male
176,470.75390470528333,322.36322346422264,273.08697882879835,male,male
177,476.0685951669087,352.07311499169265,306.11905411196864,male,male
178,435.37286581186737,212.045520893086,334.55333007529066,male,male
179,445.6131310168317,200.5842981212283,388.6478194115039,male,male
180,414.8032537239714,271.99392012142766,376.40551047154906,male,male
181,444.3684639132689,254.08956377934223,353.2131629965033,male,male
182,466.5500706883087,180.3897368783994,342.75431041049177,male,male
183,514.9689609899949,206.1545857503692,389.0210848128476,male,male
184,526.2212899707838,204.86460560401005,411.0203626688514,male,male
185,503.7590089579124,236.83037215236882,440.4060509415073,male,male
186,473.7616606427177,371.1886427173029,433.32035513057315,male,male
187,409.5587022336321,232.01773331312387,431.23914460896543,male,male
188,263.94274693962643,250.46807160218108,385.76816895700813,male,male
189,261.4176724805643,343.62941066011865,322.64741712288503,male,male
190,242.5888482502388,253.21777248632884,393.194506973058,male,male
191,329.83822052160275,207.2198286680089,295.6857658639356,male,male
192,463.7299844359456,259.5207830560761,374.9985763505683,male,male
193,530.4608745248577,353.8620478817897,378.9705729843608,male,male
194,559.3357690480401,370.65190284656455,415.7017287935532,male,male
195,563.4602980753738,332.67198733683614,474.6019352369572,male,male
196,536.1341966210432,230.66704371569423,418.47931397599166,male,male
197,529.3382667310925,266.49205273161414,448.3560572336953,male,male
198,420.6723885740944,254.24349625411912,425.64870912353655,male,male
199,417.75913694006584,393.3966436948563,431.0853120564451,male,male
200,369.0683505354091,296.3709429835418,399.9715972510828,female,female
201,434.03218667821113,292.68048828895735,488.14968228422373,female,female
202,442.92965241043265,321.9183706037909,515.800666024948,female,female
203,518.3546426231259,548.3189952160163,499.027602761356,female,female
204,586.9296687485946,453.3996108554765,449.726241411518,female,female
205,596.2377529236122,358.30610496579965,404.54857918733626,female,female
206,599.3003399688067,256.9070605633434,425.2415010146712,female,female
207,525.4516279988828,260.91581532137536,425.62238564441424,female,female
208,525.521112972745,293.6841475535555,510.23202238192107,female,female
209,353.0441713084256,404.8852808028876,500.65404177242067,female,female
210,233.82978584181976,293.62610050821036,476.8746398667787,female,female
211,239.61879812451528,349.6601116858542,482.3829511870552,female,female
212,244.96674539130012,326.97078651980115,506.2028019274804,female,female
213,333.8672799055808,398.6166555549297,476.9238434799187,female,female
214,462.08103006711235,252.28363457190875,489.2949008401519,female,female
215,472.76481382102907,352.31127219418295,411.85683164575346,female,female
216,630.6139498648336,477.57636627497084,442.3337669161165,female,female
217,636.9560481600448,350.08128662905443,516.7722808711359,female,female
218,649.3687313901154,369.969111743999,456.8194589562335,female,female
219,613.1246640631167,341.563326575213,436.57880409317215,female,female
220,542.9767233077569,325.6059019295348,512.9267472185255,female,female
221,511.7713273303372,291.65881966338503,495.5515931511417,female,female
222,417.56087708850106,348.0877154239793,447.8291828529129,female,female
223,412.37926565811193,372.02492551883824,510.2750860504316,female,female
224,443.42233848219183,348.6035564286668,471.45327067584196,female,female
225,481.70106972006937,331.99979531963237,462.5592680511632,female,female
226,504.5642544264912,327.187901140678,540.9106463542208,female,female
227,498.20339634685683,331.2598073480997,519.1687757867147,female,female
228,643.1642047719022,313.71654068402626,491.7906508766387,female,female
229,577.3812693754984,298.04540732363364,512.2449461836065,female,female
230,550.4473055006707,446.16444740672546,467.8512691598255,female,female
231,507.3280321188079,329.00039749913054,397.5692229651319,female,female
232,353.1414731924511,338.17013634338315,409.8947956800384,female,female
233,348.0025181275306,283.8244960558953,389.0666008365232,female,female
234,277.41057802868613,320.4372252887918,425.9330460330142,female,female
235,218.9335230205777,286.27749238576575,443.25329912783826,female,female
236,202.43537111494166,240.6470264969891,351.97925380565664,female,female
237,250.06336492282608,267.32426430283556,394.82586867129487,female,female
238,336.6096323205138,300.37768401955555,370.3147838043944,female,female
239,408.19703720299736,274.510952344456,398.453038868289,female,female
240,491.48216599311934,277.83247820441744,360.08452022183053,female,female
241,570.9514932240894,185.64423649666432,393.6429927376817,female,female
242,546.8696258738835,220.63659748349534,494.5550804649373,female,female
243,455.2014239553465,180.72474717516843,464.28420492160285,female,female
244,372.5504885597488,155.5338074210891,453.8906841059712,female,female
245,300.9340245712831,198.36296171691257,288.12935215419895,female,female
246,190.2869749762373,147.92456753914462,278.22397837833245,female,female
247,172.8972765764589,260.6840581917549,336.0295079106179,female,female
248,211.13768262835097,191.77878862627887,387.972191495484,female,female
249,229.9792142687455,137.91256446917356,400.2387952790682,female,female
250,214.8334297921504,184.05114466072132,390.1042860815568,female,female
251,223.03455603642357,277.3866986408022,424.3480712776281,female,female
252,243.43490998521008,266.6449469057152,371.58044554154856,female,female
253,243.93583693117,375.64498510973715,359.13116596154504,female,female
254,158.53873773382705,279.3112352049024,381.24507472218437,female,female
255,142.34750591711702,286.3455438660967,425.9831805408666,female,female
256,93.59577068783493,247.5393619794508,513.901302589607,female,female
257,90.99711569940615,229.7150764382386,422.9939423017769,female,female
258,36.524375707835546,255.18146091455117,397.4940697813546,female,female
259,69.01455217382994,239.07954164371841,329.42569196135554,female,female
260,103.62128047035752,266.3753993538118,296.6291803659434,female,female
261,96.87172004919954,308.72392502674063,400.7971726915124,female,female
262,139.80647106580622,380.74666790888915,448.57576903862434,female,female
263,127.29784928130155,327.32656306463974,380.7339371993797,female,female
264,224.73425741789464,253.05507687982868,329.5986133472985,female,female
265,211.1970570189055,209.43935331363983,387.6578748300225,female,female
266,195.1605751466196,197.55620521943808,357.9875804708973,female,female
267,199.9345166306855,198.75046783712503,381.1241734236458,female,female
268,272.595657112735,258.2995659901867,364.23745267448237,female,female
269,178.14316219975998,228.7108705095708,350.0137842923025,female,female
270,198.66821724045502,180.7171664676873,349.48403946771737,female,female
271,175.04984155060058,130.71799446565856,338.35368180638187,female,female
272,110.29602205565945,174.67451487365295,448.77368165665365,female,female
273,120.5013227353731,157.342377293778,236.90336775965682,female,female
274,94.1975931216198,218.77246955215912,260.97105707279616,female,female
275,151.19625948821144,267.72323259364225,360.91408713623497,female,female
276,143.06074473317284,215.9416573212529,337.1757917328378,female,female
277,243.8357645692522,218.90878554306846,291.9693187948976,female,female
278,249.01716379208787,183.10994912302584,328.52723663265584,female,female
279,271.73215630726844,174.2906573187367,374.5783444226692,female,female
280,348.10369217019655,204.6274936686787,271.96905200318577,female,female
281,279.36090070995806,235.4990168951861,314.3695703713441,female,female
282,308.2381345946216,231.10465157654212,369.55850964725465,female,female
283,306.7529350735906,210.40057010027766,390.5560433843402,female,female
284,240.77241059731614,182.28504152172005,371.2514999467457,female,female
285,243.3932514332884,189.60594460078616,409.24803717154435,female,female
286,222.8554320044513,170.83775563658287,302.76740453931575,female,female
287,240.22671680625626,169.37345128480175,288.71498653058086,female,female
288,198.3616897127129,150.71560032875163,353.16964257249487,female,female
289,288.73069784831506,233.4329185781219,362.9543093785484,female,female
290,302.09516089983816,195.94283879527023,278.8790187216279,female,female
291,246.8845542104707,220.1929155032969,401.3696781289468,female,female
292,343.01715195136364,193.0951715565436,463.1818528827233,female,female
293,299.5041852696393,219.24481523504608,404.2357380124624,female,female
294,249.7499491764337,205.58812630176737,390.72421956813713,female,female
295,270.2443057608664,225.4669278541291,413.1725297240807,female,female
296,349.91462682079987,209.40358213634102,356.558690026268,female,female
297,244.60453300709338,187.10976706454738,350.18512663317625,female,female
298,184.69645838064773,264.2342085036725,301.3410792714418,female,female
299,202.69857265908504,198.7174718438121,302.15550721138163,female,female
300,240.8554009899681,190.1066355259775,300.68515966968084,female,female
301,305.1424107673891,175.96810493974243,358.38823322073466,female,female
302,314.427593514103,191.50749744336684,317.45942259005994,female,female
303,376.444032625601,240.59398864713242,376.9468965397385,female,female
304,345.8499158258429,160.0286763507161,319.1976376777941,female,female
305,307.11969349965415,192.2126949484209,292.2191216128228,female,female
306,344.1053119702722,163.41063397147678,306.50379497174094,female,female
307,308.24640899595187,159.0866294121274,311.45307283024067,female,female
308,261.0278385887493,129.28741069964818,324.24579310344984,female,female
309,312.11805173674117,209.17518949604562,356.96478820604165,female,female
310,261.2460856812948,204.80285817240693,341.40243232671247,female,female
311,273.82981540459497,62.9331991953401,320.1149897586992,female,female
312,281.0664342344023,187.13773189800992,347.3037428840534,female,female
313,335.50445710448395,158.2193626021809,375.3609340598612,female,female
314,291.1408950868393,189.3429614303516,324.59805350429593,female,female
315,300.12353416457404,173.96561291378663,357.0022532765986,female,female
316,225.86839954914188,134.53382608466958,286.7806076462415,female,female
317,210.70933492542468,107.34207088381422,382.41969101174277,female,female
318,208.7605212046229,155.46517170589613,423.7405261756714,female,female
319,234.96242345301042,209.6631195297758,403.47536335774583,female,female
320,283.9602471522486,189.0781208052948,376.38975991429857,female,female
321,261.9468781098549,173.8433338999244,369.8236212367366,female,female
322,287.74350641431727,162.64620462408956,392.4351763909471,female,female
323,325.39206180882695,156.81346524052088,344.89726101630333,female,female
324,336.1682342708172,130.6973859234806,314.94590315346335,female,female
325,321.7534413972362,138.10377544340835,318.92693773564673,female,female
326,210.4567842286529,144.72992819543188,313.10477808882547,female,female
327,209.58217677912216,169.1641135332632,358.8918393635944,female,female
328,209.0205334207941,198.56033340656276,413.85609181996216,female,female
329,212.86348839503282,240.26706283653374,414.96503960819314,female,female
330,180.77659128518073,229.84833497062885,441.7139032244801,female,female
331,252.69094971540662,409.4967946853746,394.0401000404779,female,female
332,224.87444595899086,404.72340733659513,433.7334882431277,female,female
333,347.62120945888864,360.7538862868719,329.3624269430716,female,female
334,314.5057225756724,276.9215731439299,327.34611308202386,female,female
335,362.8624321874672,388.32447297732887,419.96454545862315,female,female
336,354.28899084727067,365.0118426809353,399.7046919909809,female,female
337,382.34731489245354,387.16135164297407,248.11975637178367,female,female
338,368.2456862520436,377.22368048950113,380.22109654885867,female,female
339,350.99276263252733,365.58266795306196,445.04915507866446,female,female
340,313.6741616627227,376.7175047778892,459.5388333183207,female,female
341,324.01579086527704,414.05273352347467,270.9727228567343,female,female
342,345.38187792086035,373.24711233345846,330.5215762126508,female,female
343,373.68370636883554,451.5638288265431,387.22400633144247,female,female
344,416.39606130697945,398.50989148544176,353.92530358369385,female,female
345,410.35423012157514,326.46697448845697,318.97129021114336,female,female
346,400.1311768627778,397.9796586970444,292.28800900275576,female,female
347,362.4540875718629,441.516369429352,405.7317525316017,female,female
348,333.15658003815787,376.9688659646901,459.2925277423869,female,female
349,355.9997553748868,475.97758591396934,434.56337516894496,female,female
350,347.1707308013407,496.62567958766385,460.78399024894327,female,female
351,360.8201731580525,430.72819905019884,457.28218061464486,female,female
352,338.87917024204813,422.51113813068787,433.5056676502997,female,female
353,315.92089144165004,487.1521269157725,448.56017682731186,female,female
354,356.403116852045,481.3137640090689,422.8123403456535,female,female
355,313.6546629777472,452.7424368735737,399.5498940548632,female,female
356,311.31873259040333,359.2391282042704,269.06664462989727,female,female
357,349.5031763232482,354.2613455140812,338.9895790067672,female,female
358,298.0315883615358,427.07218278176947,293.6881331056436,female,female
359,345.34156899039453,514.8664046241769,306.23204943207827,female,female
360,336.46583619417027,448.4711865424916,311.95102133944533,female,female
361,314.05611439999257,350.18762403168364,328.1315511605988,female,female
362,292.5915481987548,398.2719286649929,347.99161368096213,female,female
363,285.53672053366574,496.95649321333633,344.171167859492,female,female
364,353.65555213352803,398.1294645018427,207.06244871168136,female,female
365,329.2618342970622,434.26107535400075,255.79004545146117,female,female
366,390.8905839927705,458.26678275865805,251.21630549399728,female,female
367,306.4572742384519,572.3230918957443,283.5596495631055,female,female
368,313.8394862668823,572.2946781718241,304.36139144780964,female,female
369,360.4412472763775,503.4934149551932,350.47212267202497,female,female
370,376.93607569001574,476.6053363950861,305.348449821369,female,female
371,373.4558354825702,399.14270463080317,275.4090365034704,female,female
372,351.64893928562043,386.92397283458155,323.79452471295565,female,female
373,293.49564112327243,419.3260632084802,272.540281668838,female,female
374,231.59237906929943,365.3749048355614,233.40717890487176,female,female
375,302.2717761758988,361.6356823736962,266.54750015681043,female,female
376,257.99649454650336,439.0914022183943,327.9252842826741,female,female
377,257.06041241128156,394.32878983004053,337.4063069646512,female,female
378,286.90774116107184,407.78028259042435,330.8665317219158,female,female
379,265.7110181126345,423.4906994057125,400.88272862291467,female,female
380,300.734152007463,445.00619438776357,452.17410929098986,female,female
381,200.41944545687926,417.3744858189718,422.2561228800988,female,female
382,163.04963853446992,362.61379693527044,358.91733319154775,female,female
383,327.40603364191935,395.2543522157692,369.2495440345017,female,female
384,321.4402966401769,399.832798026896,365.1617079792634,female,female
385,331.724233300351,459.23218293538366,426.9384935833963,female,female
386,344.42443799838065,459.2052366004575,482.9236246178221,female,female
387,369.17606758433084,378.8514920418149,466.7007950039904,female,female
388,367.27540814850715,426.5578079360157,446.93956471199164,female,female
389,360.9907384400112,435.3697644866342,464.8581445386499,female,female
390,412.6194104477239,401.60922119801023,412.7288966082982,female,female
391,390.35245018495453,374.0453355261603,374.1653870550815,female,female
392,380.59813876712434,387.62576178072214,356.98529930400656,female,female
393,333.31109910471883,322.90982863962364,368.0756869900266,female,female
394,351.8156902414249,359.4097900198354,420.03997084638513,female,female
395,322.9961069281623,517.9687544888784,444.9299703021678,female,female
396,336.5768335256098,568.9531078313025,485.0594552465125,female,female
397,366.06217048028884,604.6516657409892,409.8351011837745,female,female
398,345.4451494716181,508.8917751283969,445.53670812929846,female,female
399,359.83177017228815,510.1216528965068,401.3233096565626,female,female
400,355.9975725131467,500.58356908386315,433.6431619793442,unknown,unknown
401,361.3404598600489,541.91961996792,437.57075403957776,unknown,unknown
402,341.6734023074317,487.5600354591137,360.133356048209,unknown,unknown
403,365.23805561088477,506.9593018935561,401.8455768861258,unknown,unknown
404,374.44079476076143,492.490611399024,252.11962856301847,unknown,unknown
405,374.2174738755385,510.24430296139053,320.19032991456504,unknown,unknown
406,335.38291281243283,496.06726863647424,346.05040228986434,unknown,unknown
407,326.89618487318637,536.7144042034507,278.8340514134121,unknown,unknown
408,316.45330017215304,535.2776383203718,288.0959883000714,unknown,unknown
409,362.4458070796625,512.3563766048861,332.69085260999464,unknown,unknown
410,379.6291943974754,387.79454895120836,338.73060577852607,unknown,unknown
411,348.7152182941279,468.6603644160578,324.8261423602006,unknown,unknown
412,315.1081627653364,462.60277454665794,344.139557338002,unknown,unknown
413,305.3320096044512,463.7241612884578,245.92666540492596,unknown,unknown
414,354.0738478722077,392.1264331420705,315.33398835701735,unknown,unknown
415,354.47698115731737,304.68476918292737,383.45258786663015,unknown,unknown
416,377.6627075895031,292.2351449519818,334.3226585091844,unknown,unknown
417,361.51325100977186,296.8691031452758,360.71743803921186,unknown,unknown
418,311.5550348751412,274.5170674530949,389.5312373020568,unknown,unknown
419,375.8490027164758,307.5996283489776,378.1753737531903,unknown,unknown
420,344.88238585657865,267.4975877508438,417.37116959514685,unknown,unknown
421,370.37974116421816,261.41204063656016,391.543079268457,unknown,unknown
422,378.7456730326817,272.62892742458956,331.08921222214235,unknown,unknown
423,370.80952480653815,241.1402315329229,341.7850730363756,unknown,unknown
424,360.2728639392613,250.13181200161875,319.0760919776882,unknown,unknown
425,395.78774935973104,281.328140295828,406.04179401181847,unknown,unknown
426,394.8674541242328,312.08402664126623,466.7332822973653,unknown,unknown
427,331.86848881194237,281.7269648483695,527.1180599281648,unknown,unknown
428,388.45701733005683,321.54677961481065,531.4448473040569,unknown,unknown
429,435.50523806230797,244.146341082018,527.0794321683558,unknown,unknown
430,376.3697585221387,203.65932409816517,555.7326137913811,unknown,unknown
431,390.1890252991301,260.5457049313752,548.1335895973351,unknown,unknown
432,350.43888073976217,271.7806421741232,504.7976886762123,unknown,unknown
433,384.5023326821583,258.92853262498954,579.9396749151333,unknown,unknown
434,369.0893010650206,169.83968231819765,507.209565160403,unknown,unknown
435,435.8640564064374,69.68077559393831,573.0834063836041,unknown,unknown
436,391.7412778758672,90.29831759190421,330.64867252256374,unknown,unknown
437,417.2756943669812,90.29324498961121,252.82199840107572,unknown,unknown
438,387.6303360125344,103.7414625619708,370.7415873671834,unknown,unknown
439,348.28803599207254,91.05076204105816,379.0331190700279,unknown,unknown
440,333.5395401382084,119.28128220555872,307.1125185601898,unknown,unknown
441,368.14440770577767,132.61013553376043,135.17791873170964,unknown,unknown
442,407.35835774540834,152.77448334431003,204.42297569294132,unknown,unknown
443,411.5262535109478,124.48689052652244,252.6445588533276,unknown,unknown
444,362.97635181861875,112.2248724286038,217.50041952188354,unknown,unknown
445,362.7108264655462,102.0349232160124,249.10228628423863,unknown,unknown
446,386.19209809916487,153.5864130914502,275.36445114062764,unknown,unknown
447,371.38186754945855,189.84491432791043,284.9313188371796,unknown,unknown
448,394.21779240812486,221.45855859979446,403.59158821208223,unknown,unknown
449,440.99192154856263,223.0556774228801,395.4782607544546,unknown,unknown
450,407.4772094541809,172.88810684249364,406.7284028626522,unknown,unknown
451,349.7409773328152,171.5999875872337,492.59798232758277,unknown,unknown
452,401.7032331852986,263.19768073382994,465.02203082938036,unknown,unknown
453,341.58121614156664,283.68062113811607,680.4781738702825,unknown,unknown
454,423.3106117232742,222.68024539071357,634.5475817810043,unknown,unknown
455,430.2559850822785,256.38345699422194,640.5712197548238,unknown,unknown
456,421.7734977486156,234.5416985218841,627.9622853011268,unknown,unknown
457,337.54188602184445,229.32534360354413,626.7441800945269,unknown,unknown
458,359.9899181009543,91.60318521134572,531.2765879337446,unknown,unknown
